[17:31:36.435780877] Interval 15 -> Attempted: 27, Successful: 0
[17:32:27.020933449] Interval 60 -> Attempted: 0, Successful: 0
[17:32:27.020935545] Interval 150 -> Attempted: 0, Successful: 0
[17:32:27.519331187] Interval 15 -> Attempted: 27, Successful: 0
[17:32:27.520028606] Interval 30 -> Attempted: 4, Successful: 3
[17:32:27.520036423] Interval 60 -> Attempted: 0, Successful: 0
[17:32:27.520038300] Interval 150 -> Attempted: 0, Successful: 0
[17:32:28.020259349] Interval 15 -> Attempted: 27, Successful: 0
[17:32:28.021202819] Interval 30 -> Attempted: 4, Successful: 3
[17:32:28.021214790] Interval 60 -> Attempted: 0, Successful: 0
[17:32:28.021217482] Interval 150 -> Attempted: 0, Successful: 0
[17:32:28.519493273] Interval 15 -> Attempted: 27, Successful: 0
[17:32:28.519529078] Interval 30 -> Attempted: 4, Successful: 0
[17:32:28.519532081] Interval 60 -> Attempted: 0, Successful: 0
[17:32:28.519533451] Interval 150 -> Attempted: 0, Successful: 0
[17:32:29.019594631] Interval 15 -> Attempted: 27, Successful: 0
[17:32:29.019620005] Interval 30 -> Attempted: 4, Successful: 0
[17:32:29.019629792] Interval 60 -> Attempted: 0, Successful: 0
[17:32:29.019631580] Interval 150 -> Attempted: 0, Successful: 0
[17:32:29.519308943] Interval 15 -> Attempted: 27, Successful: 0
[17:32:29.519340558] Interval 30 -> Attempted: 4, Successful: 0
[17:32:29.519343516] Interval 60 -> Attempted: 0, Successful: 0
[17:32:29.519344973] Interval 150 -> Attempted: 0, Successful: 0
[17:32:30.019913152] Interval 15 -> Attempted: 27, Successful: 0
[17:32:30.020292104] Interval 30 -> Attempted: 4, Successful: 1
[17:32:30.020299538] Interval 60 -> Attempted: 0, Successful: 0
[17:32:30.020301435] Interval 150 -> Attempted: 0, Successful: 0
[17:32:30.520776767] Interval 15 -> Attempted: 27, Successful: 0
[17:32:30.521141365] Interval 30 -> Attempted: 4, Successful: 1
[17:32:30.521147820] Interval 60 -> Attempted: 0, Successful: 0
[17:32:30.521149619] Interval 150 -> Attempted: 0, Successful: 0
[17:32:31.023081689] Interval 15 -> Attempted: 27, Successful: 7
[17:32:31.023094955] Interval 30 -> Attempted: 4, Successful: 0
[17:32:31.023097317] Interval 60 -> Attempted: 0, Successful: 0
[17:32:31.023098684] Interval 150 -> Attempted: 0, Successful: 0
[17:32:31.520757675] Interval 15 -> Attempted: 27, Successful: 6
[17:32:31.520774073] Interval 30 -> Attempted: 4, Successful: 0
[17:32:31.520777503] Interval 60 -> Attempted: 0, Successful: 0
[17:32:31.520779749] Interval 150 -> Attempted: 0, Successful: 0
[17:32:32.020225069] Interval 15 -> Attempted: 27, Successful: 6
[17:32:32.020236886] Interval 30 -> Attempted: 4, Successful: 0
[17:32:32.020239240] Interval 60 -> Attempted: 0, Successful: 0
[17:32:32.020240555] Interval 150 -> Attempted: 0, Successful: 0
[17:32:32.519436765] Interval 15 -> Attempted: 27, Successful: 0
[17:32:32.519448267] Interval 30 -> Attempted: 4, Successful: 0
[17:32:32.519450343] Interval 60 -> Attempted: 0, Successful: 0
[17:32:32.519451600] Interval 150 -> Attempted: 0, Successful: 0
[17:32:33.019386001] Interval 15 -> Attempted: 27, Successful: 0
[17:32:33.019396642] Interval 30 -> Attempted: 4, Successful: 0
[17:32:33.019398757] Interval 60 -> Attempted: 0, Successful: 0
[17:32:33.019400152] Interval 150 -> Attempted: 0, Successful: 0
[17:32:33.519591354] Interval 15 -> Attempted: 27, Successful: 0
[17:32:33.519603731] Interval 30 -> Attempted: 4, Successful: 0
[17:32:33.519605929] Interval 60 -> Attempted: 0, Successful: 0
[17:32:33.519607241] Interval 150 -> Attempted: 0, Successful: 0
[17:32:34.021337733] Interval 15 -> Attempted: 27, Successful: 0
[17:32:34.021359039] Interval 30 -> Attempted: 4, Successful: 0
[17:32:34.021361561] Interval 60 -> Attempted: 0, Successful: 0
[17:32:34.021362823] Interval 150 -> Attempted: 0, Successful: 0
[17:32:34.519540553] Interval 15 -> Attempted: 27, Successful: 0
[17:32:34.520010140] Interval 30 -> Attempted: 4, Successful: 2
[17:32:34.520017452] Interval 60 -> Attempted: 0, Successful: 0
[17:32:34.520019298] Interval 150 -> Attempted: 0, Successful: 0
[17:32:35.019467521] Interval 15 -> Attempted: 27, Successful: 0
[17:32:35.019484725] Interval 30 -> Attempted: 4, Successful: 0
[17:32:35.019487206] Interval 60 -> Attempted: 0, Successful: 0
[17:32:35.019488509] Interval 150 -> Attempted: 0, Successful: 0
[17:32:35.525235248] Interval 15 -> Attempted: 37, Successful: 13
[17:32:35.528330021] Interval 30 -> Attempted: 31, Successful: 7
[17:32:35.528340813] Interval 60 -> Attempted: 0, Successful: 0
[17:32:35.528342819] Interval 150 -> Attempted: 0, Successful: 0
[17:32:36.019606695] Interval 15 -> Attempted: 27, Successful: 0
[17:32:36.019617688] Interval 30 -> Attempted: 4, Successful: 0
[17:32:36.019631145] Interval 60 -> Attempted: 1, Successful: 0
[17:32:36.019633131] Interval 150 -> Attempted: 0, Successful: 0
[17:32:36.519767598] Interval 15 -> Attempted: 27, Successful: 1
[17:32:36.519779457] Interval 30 -> Attempted: 4, Successful: 0
[17:32:36.519782038] Interval 60 -> Attempted: 1, Successful: 0
[17:32:36.519783466] Interval 150 -> Attempted: 0, Successful: 0
[17:32:37.024903366] Interval 15 -> Attempted: 27, Successful: 21
[17:32:37.024917844] Interval 30 -> Attempted: 4, Successful: 0
[17:32:37.024920459] Interval 60 -> Attempted: 1, Successful: 0
[17:32:37.024921898] Interval 150 -> Attempted: 0, Successful: 0
[17:32:37.523337287] Interval 15 -> Attempted: 27, Successful: 16
[17:32:37.523355931] Interval 30 -> Attempted: 4, Successful: 0
[17:32:37.523358895] Interval 60 -> Attempted: 1, Successful: 0
[17:32:37.523360347] Interval 150 -> Attempted: 0, Successful: 0
[17:32:38.019375955] Interval 15 -> Attempted: 27, Successful: 0
[17:32:38.019390999] Interval 30 -> Attempted: 4, Successful: 0
[17:32:38.019431674] Interval 60 -> Attempted: 1, Successful: 0
[17:32:38.019433177] Interval 150 -> Attempted: 0, Successful: 0
[17:32:38.522071095] Interval 15 -> Attempted: 27, Successful: 0
[17:32:38.522081006] Interval 30 -> Attempted: 4, Successful: 0
[17:32:38.522083686] Interval 60 -> Attempted: 1, Successful: 0
[17:32:38.522085405] Interval 150 -> Attempted: 0, Successful: 0
[17:32:39.019344713] Interval 15 -> Attempted: 27, Successful: 0
[17:32:39.019352280] Interval 30 -> Attempted: 4, Successful: 0
[17:32:39.019353971] Interval 60 -> Attempted: 1, Successful: 0
[17:32:39.019354930] Interval 150 -> Attempted: 0, Successful: 0
[17:32:39.519588369] Interval 15 -> Attempted: 27, Successful: 0
[17:32:39.519596530] Interval 30 -> Attempted: 4, Successful: 0
[17:32:39.519598277] Interval 60 -> Attempted: 1, Successful: 0
[17:32:39.519599207] Interval 150 -> Attempted: 0, Successful: 0
[17:32:40.020740392] Interval 15 -> Attempted: 27, Successful: 0
[17:32:40.020751770] Interval 30 -> Attempted: 4, Successful: 0
[17:32:40.020755645] Interval 60 -> Attempted: 1, Successful: 0
[17:32:40.020757973] Interval 150 -> Attempted: 0, Successful: 0
[17:32:40.519326518] Interval 15 -> Attempted: 27, Successful: 0
[17:32:40.519334728] Interval 30 -> Attempted: 4, Successful: 0
[17:32:40.519336564] Interval 60 -> Attempted: 1, Successful: 0
[17:32:40.519337521] Interval 150 -> Attempted: 0, Successful: 0
[17:32:41.019401707] Interval 15 -> Attempted: 27, Successful: 0
[17:32:41.019409655] Interval 30 -> Attempted: 4, Successful: 0
[17:32:41.020209466] Interval 60 -> Attempted: 1, Successful: 1
[17:32:41.020214206] Interval 150 -> Attempted: 0, Successful: 0
[17:32:41.523705641] Interval 15 -> Attempted: 27, Successful: 11
[17:32:41.523714230] Interval 30 -> Attempted: 4, Successful: 0
[17:32:41.524139693] Interval 60 -> Attempted: 1, Successful: 1
[17:32:41.524143732] Interval 150 -> Attempted: 0, Successful: 0
[17:32:42.019847181] Interval 15 -> Attempted: 27, Successful: 2
[17:32:42.019855338] Interval 30 -> Attempted: 4, Successful: 0
[17:32:42.020434988] Interval 60 -> Attempted: 1, Successful: 1
[17:32:42.020438749] Interval 150 -> Attempted: 0, Successful: 0
[17:32:42.519405986] Interval 15 -> Attempted: 27, Successful: 0
[17:32:42.519414519] Interval 30 -> Attempted: 4, Successful: 0
[17:32:42.520104612] Interval 60 -> Attempted: 1, Successful: 1
[17:32:42.520109367] Interval 150 -> Attempted: 0, Successful: 0
[17:32:43.019538896] Interval 15 -> Attempted: 27, Successful: 0
[17:32:43.019546961] Interval 30 -> Attempted: 4, Successful: 0
[17:32:43.019555267] Interval 60 -> Attempted: 1, Successful: 0
[17:32:43.019556353] Interval 150 -> Attempted: 0, Successful: 0
[17:32:43.522059434] Interval 15 -> Attempted: 27, Successful: 0
[17:32:43.522069602] Interval 30 -> Attempted: 4, Successful: 0
[17:32:43.522077632] Interval 60 -> Attempted: 1, Successful: 0
[17:32:43.522079510] Interval 150 -> Attempted: 0, Successful: 0
[17:32:44.020364028] Interval 15 -> Attempted: 27, Successful: 0
[17:32:44.020374781] Interval 30 -> Attempted: 4, Successful: 0
[17:32:44.020380454] Interval 60 -> Attempted: 1, Successful: 0
[17:32:44.020382198] Interval 150 -> Attempted: 0, Successful: 0
[17:32:44.519335698] Interval 15 -> Attempted: 27, Successful: 0
[17:32:44.519344592] Interval 30 -> Attempted: 4, Successful: 0
[17:32:44.519348694] Interval 60 -> Attempted: 1, Successful: 0
[17:32:44.519349670] Interval 150 -> Attempted: 0, Successful: 0
[17:32:45.019441472] Interval 15 -> Attempted: 27, Successful: 0
[17:32:45.019449360] Interval 30 -> Attempted: 4, Successful: 0
[17:32:45.019452495] Interval 60 -> Attempted: 1, Successful: 0
[17:32:45.019453450] Interval 150 -> Attempted: 0, Successful: 0
[17:32:45.520121564] Interval 15 -> Attempted: 27, Successful: 0
[17:32:45.520133770] Interval 30 -> Attempted: 4, Successful: 0
[17:32:45.520139003] Interval 60 -> Attempted: 1, Successful: 0
[17:32:45.520141011] Interval 150 -> Attempted: 0, Successful: 0
[17:32:46.022393740] Interval 15 -> Attempted: 27, Successful: 7
[17:32:46.022402624] Interval 30 -> Attempted: 4, Successful: 0
[17:32:46.022405289] Interval 60 -> Attempted: 1, Successful: 0
[17:32:46.022406336] Interval 150 -> Attempted: 0, Successful: 0
[17:32:46.520866723] Interval 15 -> Attempted: 27, Successful: 6
[17:32:46.520878069] Interval 30 -> Attempted: 4, Successful: 0
[17:32:46.520882394] Interval 60 -> Attempted: 1, Successful: 0
[17:32:46.520884171] Interval 150 -> Attempted: 0, Successful: 0
[17:32:47.020382663] Interval 15 -> Attempted: 27, Successful: 6
[17:32:47.020391379] Interval 30 -> Attempted: 4, Successful: 0
[17:32:47.020393694] Interval 60 -> Attempted: 1, Successful: 0
[17:32:47.020394683] Interval 150 -> Attempted: 0, Successful: 0
[17:32:47.519322296] Interval 15 -> Attempted: 27, Successful: 0
[17:32:47.519330773] Interval 30 -> Attempted: 4, Successful: 0
[17:32:47.519336975] Interval 60 -> Attempted: 1, Successful: 0
[17:32:47.519338112] Interval 150 -> Attempted: 0, Successful: 0
[17:32:48.019422183] Interval 15 -> Attempted: 27, Successful: 0
[17:32:48.019429874] Interval 30 -> Attempted: 4, Successful: 0
[17:32:48.019435658] Interval 60 -> Attempted: 1, Successful: 0
[17:32:48.019436696] Interval 150 -> Attempted: 0, Successful: 0
[17:32:48.519556192] Interval 15 -> Attempted: 27, Successful: 0
[17:32:48.519573815] Interval 30 -> Attempted: 4, Successful: 0
[17:32:48.520240040] Interval 60 -> Attempted: 1, Successful: 1
[17:32:48.520244314] Interval 150 -> Attempted: 0, Successful: 0
[17:32:49.019387305] Interval 15 -> Attempted: 27, Successful: 0
[17:32:49.019397066] Interval 30 -> Attempted: 4, Successful: 0
[17:32:49.020011558] Interval 60 -> Attempted: 1, Successful: 1
[17:32:49.020015894] Interval 150 -> Attempted: 0, Successful: 0
[17:32:49.519496972] Interval 15 -> Attempted: 27, Successful: 0
[17:32:49.519513540] Interval 30 -> Attempted: 4, Successful: 0
[17:32:49.519519047] Interval 60 -> Attempted: 1, Successful: 0
[17:32:49.519520097] Interval 150 -> Attempted: 0, Successful: 0
[17:32:50.019621104] Interval 15 -> Attempted: 27, Successful: 0
[17:32:50.019634371] Interval 30 -> Attempted: 4, Successful: 0
[17:32:50.020274887] Interval 60 -> Attempted: 1, Successful: 1
[17:32:50.020279835] Interval 150 -> Attempted: 0, Successful: 0
[17:32:50.524742765] Interval 15 -> Attempted: 37, Successful: 13
[17:32:50.524757847] Interval 30 -> Attempted: 4, Successful: 0
[17:32:50.524760184] Interval 60 -> Attempted: 1, Successful: 0
[17:32:50.524761158] Interval 150 -> Attempted: 0, Successful: 0
[17:32:51.022157920] Interval 15 -> Attempted: 27, Successful: 0
[17:32:51.022171223] Interval 30 -> Attempted: 4, Successful: 0
[17:32:51.022174729] Interval 60 -> Attempted: 1, Successful: 0
[17:32:51.022176554] Interval 150 -> Attempted: 0, Successful: 0
[17:32:51.519825647] Interval 15 -> Attempted: 27, Successful: 1
[17:32:51.519842111] Interval 30 -> Attempted: 4, Successful: 0
[17:32:51.519846596] Interval 60 -> Attempted: 1, Successful: 0
[17:32:51.519848616] Interval 150 -> Attempted: 0, Successful: 0
[17:32:52.024229050] Interval 15 -> Attempted: 27, Successful: 21
[17:32:52.025553540] Interval 30 -> Attempted: 4, Successful: 3
[17:32:52.025561716] Interval 60 -> Attempted: 1, Successful: 0
[17:32:52.025562924] Interval 150 -> Attempted: 0, Successful: 0
[17:32:52.523891876] Interval 15 -> Attempted: 27, Successful: 16
[17:32:52.523902994] Interval 30 -> Attempted: 4, Successful: 0
[17:32:52.523904884] Interval 60 -> Attempted: 1, Successful: 0
[17:32:52.523906091] Interval 150 -> Attempted: 0, Successful: 0
[17:32:53.019482147] Interval 15 -> Attempted: 27, Successful: 0
[17:32:53.019491941] Interval 30 -> Attempted: 4, Successful: 0
[17:32:53.019493409] Interval 60 -> Attempted: 0, Successful: 0
[17:32:53.019494285] Interval 150 -> Attempted: 0, Successful: 0
[17:32:53.519527127] Interval 15 -> Attempted: 27, Successful: 0
[17:32:53.519542689] Interval 30 -> Attempted: 4, Successful: 0
[17:32:53.519545362] Interval 60 -> Attempted: 0, Successful: 0
[17:32:53.519546894] Interval 150 -> Attempted: 0, Successful: 0
[17:32:54.020330364] Interval 15 -> Attempted: 27, Successful: 0
[17:32:54.020340531] Interval 30 -> Attempted: 4, Successful: 0
[17:32:54.020341899] Interval 60 -> Attempted: 0, Successful: 0
[17:32:54.020342785] Interval 150 -> Attempted: 0, Successful: 0
[17:32:54.519386990] Interval 15 -> Attempted: 27, Successful: 0
[17:32:54.519396239] Interval 30 -> Attempted: 4, Successful: 0
[17:32:54.519397750] Interval 60 -> Attempted: 0, Successful: 0
[17:32:54.519398649] Interval 150 -> Attempted: 0, Successful: 0
[17:32:55.019583940] Interval 15 -> Attempted: 27, Successful: 0
[17:32:55.019592755] Interval 30 -> Attempted: 4, Successful: 0
[17:32:55.019594127] Interval 60 -> Attempted: 0, Successful: 0
[17:32:55.019595366] Interval 150 -> Attempted: 0, Successful: 0
[17:32:55.519414509] Interval 15 -> Attempted: 27, Successful: 0
[17:32:55.519424368] Interval 30 -> Attempted: 4, Successful: 0
[17:32:55.519426002] Interval 60 -> Attempted: 0, Successful: 0
[17:32:55.519426861] Interval 150 -> Attempted: 0, Successful: 0
[17:32:56.019564416] Interval 15 -> Attempted: 27, Successful: 0
[17:32:56.019572781] Interval 30 -> Attempted: 4, Successful: 0
[17:32:56.019574168] Interval 60 -> Attempted: 0, Successful: 0
[17:32:56.019575101] Interval 150 -> Attempted: 0, Successful: 0
[17:32:56.522121422] Interval 15 -> Attempted: 27, Successful: 11
[17:32:56.522133106] Interval 30 -> Attempted: 4, Successful: 0
[17:32:56.522134640] Interval 60 -> Attempted: 0, Successful: 0
[17:32:56.522135633] Interval 150 -> Attempted: 0, Successful: 0
[17:32:57.020594209] Interval 15 -> Attempted: 27, Successful: 2
[17:32:57.020606542] Interval 30 -> Attempted: 4, Successful: 0
[17:32:57.020608307] Interval 60 -> Attempted: 0, Successful: 0
[17:32:57.020609203] Interval 150 -> Attempted: 0, Successful: 0
[17:32:57.519534140] Interval 15 -> Attempted: 27, Successful: 0
[17:32:57.520104716] Interval 30 -> Attempted: 4, Successful: 3
[17:32:57.520112315] Interval 60 -> Attempted: 0, Successful: 0
[17:32:57.520115348] Interval 150 -> Attempted: 0, Successful: 0
[17:32:58.019586774] Interval 15 -> Attempted: 27, Successful: 0
[17:32:58.020166616] Interval 30 -> Attempted: 4, Successful: 3
[17:32:58.020171248] Interval 60 -> Attempted: 0, Successful: 0
[17:32:58.020172333] Interval 150 -> Attempted: 0, Successful: 0
[17:32:58.519414942] Interval 15 -> Attempted: 27, Successful: 0
[17:32:58.519439014] Interval 30 -> Attempted: 4, Successful: 0
[17:32:58.519440683] Interval 60 -> Attempted: 0, Successful: 0
[17:32:58.519441658] Interval 150 -> Attempted: 0, Successful: 0
[17:32:59.019426699] Interval 15 -> Attempted: 27, Successful: 0
[17:32:59.019448274] Interval 30 -> Attempted: 4, Successful: 0
[17:32:59.019449859] Interval 60 -> Attempted: 0, Successful: 0
[17:32:59.019450783] Interval 150 -> Attempted: 0, Successful: 0
[17:32:59.529725355] Interval 15 -> Attempted: 27, Successful: 0
[17:32:59.529756794] Interval 30 -> Attempted: 4, Successful: 0
[17:32:59.529759452] Interval 60 -> Attempted: 0, Successful: 0
[17:32:59.529761134] Interval 150 -> Attempted: 0, Successful: 0
[17:33:00.019607589] Interval 15 -> Attempted: 27, Successful: 0
[17:33:00.019920062] Interval 30 -> Attempted: 4, Successful: 1
[17:33:00.019924116] Interval 60 -> Attempted: 0, Successful: 0
[17:33:00.019925219] Interval 150 -> Attempted: 0, Successful: 0
[17:33:00.519392145] Interval 15 -> Attempted: 27, Successful: 0
[17:33:00.519761314] Interval 30 -> Attempted: 4, Successful: 1
[17:33:00.519765754] Interval 60 -> Attempted: 0, Successful: 0
[17:33:00.519766877] Interval 150 -> Attempted: 0, Successful: 0
[17:33:01.022449443] Interval 15 -> Attempted: 27, Successful: 7
[17:33:01.022468616] Interval 30 -> Attempted: 4, Successful: 0
[17:33:01.022470332] Interval 60 -> Attempted: 0, Successful: 0
[17:33:01.022471248] Interval 150 -> Attempted: 0, Successful: 0
[17:33:01.520350450] Interval 15 -> Attempted: 27, Successful: 6
[17:33:01.520359188] Interval 30 -> Attempted: 4, Successful: 0
[17:33:01.520360822] Interval 60 -> Attempted: 0, Successful: 0
[17:33:01.520362074] Interval 150 -> Attempted: 0, Successful: 0
[17:33:02.020374410] Interval 15 -> Attempted: 27, Successful: 6
[17:33:02.020382565] Interval 30 -> Attempted: 4, Successful: 0
[17:33:02.020384095] Interval 60 -> Attempted: 0, Successful: 0
[17:33:02.020385004] Interval 150 -> Attempted: 0, Successful: 0
[17:33:02.519570983] Interval 15 -> Attempted: 27, Successful: 0
[17:33:02.519578782] Interval 30 -> Attempted: 4, Successful: 0
[17:33:02.519580054] Interval 60 -> Attempted: 0, Successful: 0
[17:33:02.519580910] Interval 150 -> Attempted: 0, Successful: 0
[17:33:03.019765064] Interval 15 -> Attempted: 27, Successful: 0
[17:33:03.019772346] Interval 30 -> Attempted: 4, Successful: 0
